COUNTRY,GENDER,AGE,MARITAL,EMPLOYMENT,INCOME,RELG_NOW,SPIRIT_NOW,AFFILIATION,SBS,EDAS,DAQ,LE_Sum,DASS_Sum,EX_Sum,RELBEH_Sum,LOCUS_Sum,SWLS_Sum,GOD_pSum,GOD_nSum
Turkey,2,40,3,1,7,6,7,Muslim,3.166666667,1.666666667,5.0,56.0,61.0,15,22.0,7,6.0,27.0,0.0
Turkey,1,33,1,5,6,6,6,Muslim,4.0,0.0,3.666666667,55.0,41.0,13,24.0,9,-1.0,28.0,-20.0
Indonesia,2,36,3,1,6,7,7,Muslim,4.0,-4.0,2.6,53.0,25.0,10,23.0,24,8.0,28.0,2.0
Turkey,1,27,1,1,9,7,7,Muslim,4.0,3.0,7.0,56.0,44.0,12,38.0,24,15.0,24.0,4.0
Turkey,2,21,1,7,5,5,5,Muslim,4.0,-3.583333333,1.133333333,56.0,63.0,12,19.0,16,-5.0,24.0,12.0
Turkey,2,23,1,7,5,4,3,Muslim,2.666666667,-1.416666667,3.4,55.0,47.0,11,13.0,24,9.0,28.0,28.0
Turkey,1,24,3,1,9,8,8,Muslim,4.0,1.75,4.733333333,55.0,49.0,9,34.0,24,9.0,17.0,11.0
Turkey,2,33,3,1,6,5,7,Muslim,4.0,2.833333333,6.0,54.0,62.0,15,27.0,24,4.0,28.0,20.0
Turkey,1,35,3,1,7,3,6,Muslim,4.0,-2.5,1.266666667,56.0,45.0,9,7.0,17,-4.0,28.0,-12.0
Turkey,2,34,1,1,7,4,3,Muslim,2.0,1.25,6.266666667,53.0,44.0,12,25.0,14,7.0,11.0,-2.0
Turkey,2,31,5,1,7,7,6,Muslim,4.0,-1.083333333,5.933333333,58.0,52.0,10,40.0,24,-4.0,28.0,6.0
Turkey,2,29,3,2,4,2,3,Muslim,2.666666667,1.166666667,5.2,58.0,24.0,9,11.0,13,6.0,16.0,15.0
Turkey,2,36,3,1,10,8,8,Muslim,4.0,4.0,7.466666667,51.0,41.0,12,17.0,-9,7.0,26.0,-16.0
Turkey,2,41,3,1,5,7,7,Muslim,4.0,0.083333333,3.2,56.0,43.0,10,33.0,24,-8.0,24.0,0.0
Turkey,2,34,1,1,5,4,4,Muslim,2.666666667,3.583333333,6.933333333,56.0,52.0,12,6.0,24,-15.0,28.0,-20.0
Turkey,1,62,3,1,6,5,5,Muslim,3.5,2.666666667,4.8,45.0,52.0,11,24.0,1,14.0,25.0,-10.0
Turkey,2,22,1,4,5,5,5,Muslim,3.166666667,0.416666667,5.466666667,55.0,49.0,12,21.0,6,8.0,21.0,-22.0
Turkey,2,22,1,1,6,6,6,Muslim,4.0,-1.083333333,3.666666667,57.0,39.0,11,38.0,24,15.0,24.0,6.0
Turkey,2,19,1,7,3,1,6,Muslim,1.833333333,0.833333333,5.8,56.0,42.0,6,0.0,-24,0.0,-4.0,1.0
Turkey,1,32,3,1,7,5,7,Muslim,3.833333333,1.333333333,6.666666667,49.0,46.0,11,25.0,-7,7.0,28.0,16.0
Turkey,2,29,1,4,5,4,4,Muslim,4.0,0.166666667,1.733333333,55.0,43.0,10,5.0,16,-14.0,19.0,-22.0
Turkey,1,25,1,1,5,3,6,Muslim,3.666666667,-2.583333333,1.333333333,57.0,31.0,10,16.0,-20,-12.0,12.0,-12.0
Turkey,1,37,3,"4,7",6,2,6,Muslim,4.0,-3.75,3.6,51.0,46.0,9,3.0,-6,2.0,24.0,-6.0
Turkey,2,31,2,1,7,2,8,Muslim,0.166666667,1.5,5.666666667,54.0,39.0,8,3.0,-6,4.0,6.0,0.0
Turkey,2,43,1,1,6,6,6,Muslim,3.5,0.666666667,6.6,52.0,46.0,11,25.0,0,0.0,28.0,-12.0
Turkey,1,38,3,5,5,7,7,Muslim,4.0,0.333333333,4.6,51.0,62.0,12,28.0,5,0.0,28.0,-12.0
Turkey,2,30,3,1,8,4,6,Muslim,4.0,-1.083333333,3.666666667,57.0,41.0,10,27.0,17,10.0,11.0,-2.0
Turkey,2,35,1,1,6,3,8,Muslim,3.5,0.0,2.933333333,56.0,51.0,14,4.0,13,2.0,28.0,-28.0
Turkey,1,40,3,1,7,6,7,Muslim,3.833333333,2.333333333,6.2,56.0,38.0,10,23.0,-5,3.0,28.0,-24.0
Turkey,2,33,3,1,6,5,5,Muslim,4.0,1.083333333,6.266666667,52.0,40.0,13,23.0,24,6.0,28.0,-12.0
Turkey,2,23,1,1,5,6,6,Muslim,4.0,-4.0,2.466666667,58.0,42.0,9,25.0,24,4.0,28.0,-13.0
Turkey,2,40,3,1,8,5,5,Muslim,4.0,1.166666667,5.866666667,42.0,59.0,14,22.0,23,-3.0,27.0,-19.0
Turkey,2,30,1,1,6,5,7,Muslim,4.0,2.083333333,6.466666667,56.0,42.0,11,16.0,13,-2.0,28.0,-18.0
Turkey,1,28,1,5,4,8,8,Muslim,4.0,3.0,6.2,53.0,40.0,23,10.0,8,-3.0,28.0,-26.0
Turkey,2,34,3,1,8,8,8,Muslim,2.666666667,-4.0,3.733333333,51.0,45.0,7,26.0,16,-3.0,28.0,-20.0
Turkey,1,54,5,"3,7",4,4,7,Muslim,3.666666667,2.25,4.533333333,47.0,39.0,7,10.0,3,-2.0,28.0,-14.0
Turkey,2,33,3,1,7,6,6,Muslim,4.0,-3.833333333,0.266666667,55.0,32.0,9,17.0,21,7.0,23.0,-20.0
Turkey,2,23,3,1,7,6,8,Muslim,3.666666667,-0.333333333,5.666666667,52.0,45.0,13,35.0,-1,5.0,26.0,-11.0
Turkey,2,29,3,1,6,1,1,Muslim,-2.666666667,-2.0,3.066666667,52.0,53.0,13,2.0,-24,-7.0,28.0,-24.0
Turkey,2,25,2,1,6,6,7,Muslim,4.0,0.583333333,4.0,47.0,49.0,13,18.0,9,-3.0,28.0,-3.0
Turkey,2,38,1,1,5,0,2,Muslim,2.0,0.0,4.533333333,58.0,42.0,8,15.0,17,0.0,21.0,21.0
Turkey,2,47,3,1,3,3,6,Muslim,2.666666667,4.0,7.466666667,52.0,38.0,11,8.0,24,-1.0,28.0,-28.0
Turkey,2,41,3,1,5,3,5,Muslim,0.666666667,1.166666667,6.6,51.0,61.0,12,5.0,-24,1.0,28.0,0.0
Turkey,2,84,3,1,5,5,4,Muslim,4.0,-3.0,0.933333333,43.0,57.0,9,35.0,20,7.0,28.0,-4.0
Turkey,2,27,1,1,7,5,7,Muslim,4.0,1.083333333,4.533333333,48.0,48.0,24,28.0,24,-1.0,28.0,-18.0
Turkey,2,23,2,1,1,6,8,Muslim,4.0,-3.583333333,1.466666667,50.0,43.0,10,28.0,24,5.0,28.0,23.0
Turkey,1,22,1,7,4,5,6,Muslim,4.0,3.0,4.066666667,56.0,52.0,13,20.0,8,11.0,28.0,-25.0
Turkey,2,52,3,3,5,5,6,Muslim,4.0,-0.166666667,2.933333333,50.0,31.0,10,31.0,24,2.0,28.0,4.0
Turkey,2,23,1,1,6,6,6,Muslim,4.0,-3.916666667,1.333333333,57.0,38.0,11,22.0,12,-5.0,28.0,0.0
Turkey,1,26,3,1,6,4,7,Muslim,0.666666667,0.166666667,5.466666667,58.0,49.0,12,24.0,3,4.0,25.0,-20.0
Turkey,2,19,1,7,6,4,5,Muslim,3.5,-3.25,2.066666667,47.0,60.0,13,20.0,-16,2.0,20.0,-21.0
Turkey,2,42,3,1,7,0,0,Muslim,2.833333333,-4.0,5.333333333,49.0,48.0,16,2.0,-24,-15.0,-24.0,20.0
Turkey,1,37,1,1,7,4,5,Muslim,4.0,-3.666666667,4.4,56.0,44.0,22,2.0,0,11.0,6.0,0.0
Turkey,2,49,3,1,8,6,7,Muslim,4.0,-1.25,2.333333333,56.0,49.0,15,4.0,12,-12.0,25.0,-17.0
Turkey,2,28,1,4,3,3,5,Muslim,4.0,2.666666667,6.733333333,55.0,59.0,16,16.0,0,-8.0,19.0,-1.0
Turkey,2,50,3,1,6,6,8,Muslim,4.0,-4.0,4.066666667,48.0,39.0,10,17.0,24,-1.0,28.0,-28.0
Turkey,1,29,3,"1,7",6,5,5,Muslim,3.666666667,-4.0,3.666666667,56.0,39.0,11,14.0,20,10.0,24.0,-24.0
Turkey,1,21,1,7,3,5,6,Muslim,3.833333333,3.083333333,5.866666667,54.0,63.0,20,12.0,0,-6.0,19.0,-8.0
Turkey,1,23,2,2,6,4,5,Muslim,1.0,0.5,4.133333333,57.0,48.0,11,5.0,1,2.0,21.0,-3.0
Turkey,2,36,3,1,7,5,5,Muslim,1.166666667,3.75,7.2,52.0,50.0,12,3.0,20,2.0,27.0,-7.0
Turkey,2,39,1,1,7,2,2,Muslim,-0.166666667,-4.0,1.066666667,50.0,39.0,7,2.0,-9,-2.0,6.0,-18.0
Turkey,2,19,1,7,3,3,5,Muslim,4.0,2.5,7.2,52.0,73.0,19,8.0,20,-13.0,21.0,-17.0
Turkey,2,30,3,1,5,4,3,Muslim,3.833333333,3.166666667,6.2,51.0,47.0,13,18.0,24,9.0,26.0,-28.0
Turkey,2,38,3,1,7,7,7,Muslim,4.0,-2.25,2.866666667,55.0,36.0,8,30.0,22,8.0,27.0,-9.0
Turkey,1,40,3,5,7,8,8,Muslim,4.0,1.166666667,4.6,55.0,41.0,11,40.0,24,13.0,28.0,0.0
Turkey,2,22,3,1,6,8,8,Muslim,3.666666667,0.666666667,7.466666667,51.0,48.0,6,12.0,24,3.0,24.0,0.0
Turkey,2,26,1,1,7,2,6,Muslim,1.666666667,2.75,4.8,57.0,54.0,10,5.0,-3,-6.0,28.0,11.0
Turkey,2,25,1,1,8,6,8,Muslim,4.0,-4.0,1.2,57.0,24.0,7,23.0,23,12.0,28.0,-28.0
Turkey,2,28,1,1,7,6,8,Muslim,4.0,0.083333333,2.933333333,49.0,41.0,10,23.0,24,9.0,24.0,4.0
Turkey,2,51,3,1,6,5,7,Muslim,3.833333333,0.333333333,3.0,54.0,41.0,11,14.0,20,8.0,20.0,0.0
Turkey,1,42,3,1,6,2,7,Muslim,1.0,-1.083333333,4.666666667,53.0,58.0,11,1.0,11,-5.0,17.0,-6.0
Turkey,1,27,3,4,3,5,7,Muslim,2.666666667,1.75,3.933333333,52.0,48.0,16,12.0,13,-14.0,27.0,-16.0
Turkey,2,22,1,1,6,4,6,Muslim,3.666666667,1.583333333,0.666666667,57.0,56.0,16,10.0,13,8.0,28.0,-28.0
Turkey,2,28,1,2,7,8,8,Muslim,1.5,-0.5,4.2,36.0,55.0,19,10.0,-6,-5.0,0.0,5.0
Turkey,2,23,1,7,7,4,6,Muslim,3.833333333,-2.416666667,3.266666667,56.0,40.0,12,15.0,24,9.0,23.0,-13.0
Turkey,2,26,2,1,4,5,6,Muslim,3.833333333,3.5,5.533333333,54.0,45.0,15,15.0,19,-3.0,26.0,-13.0
Turkey,2,24,1,"2,4",5,5,6,Muslim,3.666666667,-3.083333333,1.866666667,56.0,69.0,11,17.0,16,0.0,28.0,4.0
Turkey,2,24,2,1,6,5,7,Muslim,4.0,-0.333333333,5.266666667,51.0,44.0,11,20.0,5,-9.0,28.0,-4.0
Turkey,2,23,1,5,3,5,7,Muslim,4.0,-2.916666667,1.0,53.0,44.0,13,18.0,0,-2.0,28.0,-13.0
Turkey,2,44,3,1,6,5,7,Muslim,4.0,-0.916666667,4.533333333,51.0,44.0,9,29.0,24,-1.0,27.0,-11.0
Turkey,2,20,1,7,4,4,5,Muslim,4.0,0.333333333,4.666666667,52.0,48.0,18,29.0,-5,4.0,24.0,-14.0
Turkey,2,30,3,1,6,4,6,Muslim,3.5,-2.0,4.333333333,56.0,37.0,13,10.0,11,7.0,28.0,-16.0
Turkey,2,50,3,1,5,6,8,Muslim,-4.0,-0.416666667,4.2,53.0,36.0,9,30.0,24,14.0,28.0,-20.0
Turkey,2,31,1,1,6,5,6,Muslim,2.833333333,1.166666667,5.6,57.0,42.0,11,13.0,-4,1.0,15.0,-15.0
Turkey,2,28,3,1,5,5,5,Muslim,4.0,1.083333333,5.466666667,56.0,37.0,8,15.0,0,3.0,20.0,-11.0
Turkey,1,34,3,4,7,6,6,Muslim,4.0,-3.833333333,3.533333333,57.0,33.0,7,16.0,20,10.0,28.0,-24.0
Turkey,2,23,1,1,2,3,6,Muslim,4.0,-1.333333333,4.6,51.0,67.0,23,30.0,20,-1.0,28.0,-12.0
Turkey,2,39,3,1,7,5,5,Muslim,4.0,-0.333333333,3.133333333,57.0,37.0,10,17.0,20,-8.0,28.0,-28.0
Turkey,2,42,3,1,6,6,6,Muslim,4.0,-2.666666667,3.0,54.0,36.0,9,29.0,11,4.0,28.0,20.0
Turkey,2,44,1,1,5,5,6,Muslim,-0.333333333,-3.333333333,3.533333333,51.0,62.0,19,9.0,-15,-15.0,6.0,-24.0
Turkey,1,19,2,5,6,6,6,Muslim,4.0,3.75,5.8,58.0,52.0,11,4.0,24,4.0,28.0,-20.0
Turkey,2,31,3,1,6,6,7,Muslim,4.0,-3.25,2.133333333,54.0,46.0,16,21.0,24,-5.0,28.0,-20.0
Turkey,2,54,3,1,8,6,7,Muslim,4.0,-1.333333333,5.333333333,54.0,78.0,20,27.0,24,8.0,28.0,-28.0
Turkey,1,38,3,7,7,6,7,Muslim,4.0,0.0,4.466666667,54.0,34.0,8,20.0,21,11.0,27.0,-2.0
Turkey,2,40,3,1,7,5,5,Muslim,3.666666667,1.0,5.133333333,55.0,41.0,9,21.0,18,3.0,12.0,-8.0
Turkey,1,77,3,1,7,1,7,Muslim,3.333333333,-3.666666667,4.2,55.0,38.0,13,10.0,16,-11.0,24.0,0.0
Turkey,1,26,3,1,6,6,5,Muslim,3.333333333,0.166666667,4.4,56.0,41.0,6,9.0,-10,4.0,24.0,-4.0
Turkey,2,28,3,1,7,7,7,Muslim,4.0,-1.25,5.0,57.0,28.0,9,32.0,11,3.0,4.0,-12.0
Turkey,2,34,3,1,4,5,7,Muslim,3.333333333,-3.666666667,2.533333333,50.0,47.0,11,14.0,-2,1.0,16.0,18.0
Turkey,2,30,1,1,5,5,7,Muslim,3.833333333,1.25,5.466666667,56.0,57.0,18,19.0,12,-10.0,25.0,-18.0
Turkey,1,37,3,1,5,6,6,Muslim,3.833333333,-3.416666667,1.666666667,53.0,64.0,13,18.0,16,-15.0,28.0,25.0
Turkey,1,24,1,7,6,4,5,Muslim,1.333333333,1.833333333,3.866666667,57.0,57.0,12,4.0,-24,-6.0,19.0,-15.0
Turkey,2,35,3,2,4,6,7,Muslim,4.0,-4.0,0.0,46.0,47.0,13,19.0,24,-3.0,28.0,12.0
Turkey,2,47,5,7,4,2,2,Muslim,0.833333333,4.0,5.066666667,54.0,45.0,10,0.0,7,-11.0,11.0,6.0
Turkey,1,35,3,1,5,8,8,Muslim,3.166666667,3.0,6.933333333,52.0,30.0,9,37.0,18,10.0,28.0,4.0
Turkey,2,33,3,1,3,1,2,Muslim,3.833333333,-3.333333333,0.933333333,53.0,42.0,11,5.0,10,-7.0,28.0,-12.0
Turkey,1,32,3,1,8,6,7,Muslim,2.333333333,3.416666667,6.466666667,51.0,38.0,9,33.0,24,10.0,28.0,-28.0
Turkey,1,33,3,1,6,4,5,Muslim,4.0,2.0,5.2,58.0,29.0,9,8.0,-5,10.0,28.0,-17.0
Turkey,1,22,1,7,4,6,8,Muslim,4.0,-2.0,0.2,56.0,43.0,6,20.0,-11,-15.0,28.0,-21.0
Turkey,2,19,1,1,6,2,7,Muslim,3.5,3.5,4.8,53.0,49.0,13,2.0,9,-2.0,25.0,5.0
Turkey,2,36,3,1,6,8,8,Muslim,4.0,3.75,7.0,56.0,25.0,8,37.0,8,11.0,4.0,-20.0
Turkey,2,24,1,2,6,6,6,Muslim,4.0,-2.583333333,3.2,53.0,41.0,16,12.0,24,9.0,24.0,-5.0
Turkey,1,26,3,1,7,6,8,Muslim,3.0,-3.333333333,3.066666667,57.0,24.0,8,23.0,24,1.0,28.0,-20.0
Turkey,1,35,3,1,5,5,5,Muslim,3.333333333,0.333333333,7.733333333,55.0,42.0,8,24.0,0,7.0,24.0,0.0
Turkey,1,49,5,1,6,6,6,Muslim,3.0,-4.0,0.2,55.0,28.0,6,5.0,17,1.0,20.0,-15.0
Turkey,2,31,3,1,7,7,7,Muslim,4.0,-1.333333333,2.533333333,52.0,33.0,8,38.0,24,5.0,28.0,4.0
Turkey,2,44,3,1,6,3,4,Muslim,3.666666667,-2.833333333,2.0,50.0,42.0,8,25.0,2,3.0,28.0,-22.0
Turkey,1,25,1,4,4,1,4,Muslim,1.833333333,1.416666667,5.866666667,55.0,37.0,11,2.0,-16,-10.0,8.0,-12.0
Turkey,2,23,3,1,8,5,5,Muslim,4.0,-1.583333333,3.933333333,58.0,41.0,16,10.0,24,14.0,28.0,-20.0
Turkey,2,50,3,1,3,6,7,Muslim,4.0,-1.416666667,2.933333333,55.0,41.0,11,30.0,24,3.0,28.0,-20.0
Turkey,2,31,3,4,5,6,6,Muslim,2.5,0.0,3.866666667,53.0,35.0,14,13.0,22,9.0,28.0,-24.0
Turkey,2,32,1,1,4,5,6,Muslim,4.0,-3.0,2.866666667,54.0,37.0,10,31.0,-23,-8.0,28.0,4.0
Turkey,1,33,3,5,8,8,8,Muslim,4.0,-1.333333333,4.2,57.0,45.0,10,23.0,24,7.0,28.0,-5.0
Turkey,1,40,3,5,7,3,6,Muslim,1.833333333,2.416666667,4.133333333,56.0,31.0,7,2.0,-20,8.0,28.0,-20.0
Turkey,2,21,1,1,6,5,5,Muslim,4.0,0.083333333,5.066666667,58.0,41.0,8,21.0,6,0.0,28.0,-24.0
Turkey,2,34,3,1,6,5,7,Muslim,4.0,2.166666667,7.466666667,55.0,46.0,19,31.0,24,-3.0,28.0,21.0
Turkey,1,40,3,2,4,5,5,Muslim,2.666666667,-0.583333333,3.6,54.0,42.0,7,20.0,12,8.0,28.0,-28.0
Turkey,2,35,3,1,6,4,7,Muslim,2.666666667,1.75,4.8,56.0,61.0,15,0.0,0,-9.0,28.0,-28.0
Turkey,2,42,3,1,7,6,7,Muslim,4.0,0.0,1.0,47.0,42.0,11,23.0,24,5.0,24.0,-14.0
Turkey,1,27,3,1,7,2,4,Muslim,1.0,1.083333333,3.933333333,55.0,45.0,14,6.0,-5,-4.0,7.0,3.0
Turkey,1,33,3,1,8,6,6,Muslim,4.0,2.166666667,7.0,48.0,43.0,9,31.0,24,10.0,28.0,-20.0
Turkey,2,28,1,7,6,3,6,Muslim,0.833333333,2.833333333,6.666666667,57.0,48.0,13,7.0,-17,-4.0,9.0,-3.0
Turkey,1,55,3,3,6,0,3,Muslim,2.666666667,-1.25,5.266666667,53.0,36.0,8,2.0,-24,10.0,28.0,-28.0
Turkey,1,20,1,2,4,6,8,Muslim,4.0,0.916666667,4.133333333,56.0,40.0,17,20.0,24,7.0,28.0,-20.0
Turkey,1,20,1,7,6,6,8,Muslim,4.0,1.333333333,5.6,56.0,38.0,11,9.0,8,8.0,28.0,-28.0
Turkey,2,36,3,1,7,4,4,Muslim,0.5,-4.0,2.133333333,52.0,34.0,6,7.0,0,-3.0,14.0,2.0
Russia,1,26,3,1,7,1,0,Muslim,-1.5,4.0,6.933333333,57.0,21.0,8,0.0,-24,15.0,-12.0,-13.0
Russia,2,27,2,1,7,0,0,Muslim,0.0,0.0,3.0,58.0,47.0,8,0.0,0,-11.0,0.0,0.0
Russia,2,30,3,1,5,6,7,Muslim,2.5,-3.666666667,3.466666667,54.0,37.0,11,3.0,7,9.0,28.0,-26.0
Indonesia,2,41,3,1,5,3,3,Muslim,4.0,0.75,4.6,53.0,44.0,14,26.0,0,-5.0,28.0,28.0
Indonesia,2,30,3,1,3,3,1,Muslim,4.0,-3.5,2.6,55.0,34.0,13,23.0,19,5.0,27.0,-17.0
Indonesia,2,19,1,7,5,4,4,Muslim,4.0,0.916666667,3.733333333,55.0,53.0,11,22.0,9,-6.0,20.0,-14.0
Indonesia,2,27,1,1,6,7,7,Muslim,4.0,1.0,7.0,57.0,42.0,10,39.0,24,10.0,28.0,20.0
Indonesia,2,23,1,7,5,6,6,Muslim,2.666666667,-4.0,0.0,58.0,21.0,5,20.0,24,15.0,20.0,-28.0
Indonesia,2,50,3,1,5,6,6,Muslim,2.666666667,-3.0,3.4,53.0,33.0,7,25.0,24,2.0,28.0,20.0
Indonesia,2,19,3,1,7,6,6,Muslim,4.0,-4.0,2.8,55.0,33.0,11,29.0,8,-4.0,20.0,-20.0
Indonesia,2,30,3,1,8,8,8,Muslim,4.0,-4.0,2.066666667,56.0,37.0,7,38.0,19,6.0,26.0,-11.0
Indonesia,2,33,3,1,4,2,2,Muslim,0.666666667,-2.083333333,3.733333333,50.0,53.0,11,8.0,-9,-11.0,20.0,-25.0
Indonesia,1,31,3,1,8,7,6,Muslim,4.0,0.833333333,4.2,51.0,47.0,11,25.0,24,7.0,28.0,-20.0
Indonesia,2,24,1,7,4,4,5,Muslim,2.833333333,0.333333333,4.466666667,50.0,45.0,12,26.0,12,-3.0,23.0,18.0
Indonesia,2,47,5,7,5,5,5,Muslim,4.0,-1.0,1.6,54.0,23.0,8,38.0,17,3.0,28.0,-12.0
Indonesia,2,27,2,1,3,4,4,Muslim,4.0,0.25,5.466666667,51.0,61.0,17,28.0,23,2.0,28.0,0.0
Indonesia,2,35,3,1,6,6,6,Muslim,3.333333333,1.083333333,4.933333333,48.0,43.0,13,37.0,16,10.0,28.0,-16.0
Indonesia,2,45,3,2,5,5,5,Muslim,4.0,-3.0,4.533333333,56.0,45.0,12,29.0,24,11.0,28.0,4.0
Indonesia,2,21,1,1,10,7,7,Muslim,4.0,3.083333333,7.933333333,54.0,45.0,22,35.0,16,8.0,16.0,-16.0
Indonesia,2,24,3,1,3,5,5,Muslim,3.5,-3.0,2.4,54.0,37.0,12,23.0,10,2.0,12.0,-20.0
Indonesia,2,21,1,2,7,3,5,Muslim,1.166666667,-2.416666667,2.333333333,49.0,58.0,16,10.0,-2,-9.0,2.0,-5.0
Indonesia,2,26,1,1,9,6,6,Muslim,4.0,4.0,6.2,53.0,31.0,14,29.0,14,6.0,24.0,-8.0
Indonesia,1,25,3,1,6,4,4,Muslim,1.5,2.0,6.066666667,43.0,60.0,14,28.0,3,3.0,12.0,15.0
Indonesia,2,28,1,1,8,6,6,Muslim,3.166666667,-2.583333333,3.933333333,55.0,24.0,9,29.0,20,7.0,24.0,-28.0
Indonesia,2,27,1,1,7,7,7,Muslim,4.0,-4.0,1.666666667,54.0,36.0,14,28.0,24,1.0,27.0,20.0
Indonesia,1,18,1,5,4,3,2,Muslim,3.666666667,0.0,1.2,51.0,52.0,11,14.0,5,-8.0,17.0,9.0
Indonesia,2,31,3,1,8,6,6,Muslim,4.0,-2.25,2.8,51.0,36.0,11,32.0,3,-2.0,24.0,-9.0
Indonesia,1,31,1,7,6,6,5,Muslim,4.0,0.583333333,2.4,54.0,41.0,12,12.0,20,-5.0,28.0,4.0
Indonesia,2,40,3,4,3,6,5,Muslim,4.0,3.0,5.2,53.0,27.0,9,22.0,24,-1.0,28.0,-28.0
Indonesia,2,34,3,1,3,4,4,Muslim,4.0,-1.833333333,3.666666667,53.0,31.0,11,27.0,24,10.0,28.0,12.0
Indonesia,2,35,3,2,8,4,4,Muslim,4.0,3.0,2.666666667,50.0,22.0,7,30.0,0,0.0,24.0,-20.0
Indonesia,1,25,3,1,8,5,5,Muslim,4.0,-3.333333333,1.6,55.0,32.0,13,37.0,12,12.0,28.0,-7.0
Indonesia,2,30,1,2,6,6,6,Muslim,4.0,-3.666666667,3.266666667,55.0,39.0,10,25.0,24,4.0,28.0,-28.0
Indonesia,2,39,3,1,6,2,2,Muslim,4.0,-4.0,0.0,56.0,29.0,5,23.0,10,2.0,24.0,-6.0
Indonesia,1,23,1,1,7,7,7,Muslim,4.0,-3.0,1.066666667,56.0,30.0,12,34.0,24,1.0,28.0,-20.0
Indonesia,1,29,3,7,7,5,4,Muslim,4.0,-3.916666667,2.066666667,46.0,43.0,9,27.0,4,9.0,20.0,-20.0
Indonesia,2,50,3,"3,7",9,0,0,Muslim,4.0,0.0,5.733333333,53.0,29.0,8,25.0,8,-6.0,0.0,0.0
Indonesia,2,24,1,2,6,7,7,Muslim,2.666666667,1.083333333,3.866666667,55.0,45.0,15,32.0,15,3.0,23.0,-13.0
Indonesia,2,25,3,1,8,6,6,Muslim,4.0,0.666666667,4.466666667,41.0,49.0,15,33.0,24,8.0,27.0,14.0
Indonesia,2,38,3,1,5,6,6,Muslim,4.0,-3.5,0.733333333,50.0,39.0,11,27.0,24,5.0,28.0,-28.0
Thailand,1,34,3,1,7,8,7,Muslim,3.0,1.583333333,3.533333333,54.0,39.0,9,33.0,21,10.0,25.0,5.0
Indonesia,1,29,3,2,8,6,5,Muslim,4.0,1.5,5.333333333,55.0,38.0,9,29.0,24,11.0,22.0,-5.0
Indonesia,2,29,1,1,4,7,7,Muslim,3.833333333,-4.0,1.0,46.0,34.0,7,35.0,18,10.0,18.0,4.0
Indonesia,2,40,3,1,7,7,7,Muslim,4.0,0.583333333,3.8,45.0,21.0,5,35.0,24,7.0,28.0,-16.0
Thailand,2,30,3,1,6,8,7,Muslim,2.5,-1.25,2.266666667,52.0,37.0,11,37.0,23,10.0,28.0,10.0
Indonesia,1,36,1,1,7,2,2,Muslim,0.0,0.0,3.466666667,56.0,42.0,10,17.0,6,0.0,0.0,0.0
Indonesia,2,27,3,1,5,6,2,Muslim,3.833333333,-4.0,2.2,56.0,30.0,9,26.0,23,7.0,17.0,15.0
Thailand,2,25,3,1,5,8,8,Muslim,2.666666667,2.333333333,8.0,49.0,48.0,18,27.0,24,12.0,28.0,4.0
Indonesia,2,46,3,1,6,7,6,Muslim,4.0,-3.333333333,3.8,55.0,25.0,6,29.0,15,6.0,24.0,-24.0
Indonesia,1,26,3,2,6,6,4,Muslim,3.833333333,-3.0,2.733333333,55.0,31.0,7,23.0,10,4.0,20.0,-16.0
Indonesia,2,44,1,1,4,6,6,Muslim,4.0,-1.583333333,2.6,54.0,30.0,7,26.0,20,7.0,24.0,12.0
India,1,22,1,7,6,6,7,Muslim,4.0,-3.333333333,1.333333333,56.0,42.0,16,29.0,0,15.0,28.0,-24.0
India,2,33,1,1,7,8,7,Muslim,4.0,-4.0,2.133333333,54.0,28.0,14,35.0,24,14.0,28.0,-28.0
India,2,26,3,1,5,7,6,Muslim,4.0,3.75,3.733333333,50.0,47.0,24,35.0,8,10.0,28.0,23.0
India,2,25,1,"1,5",4,8,5,Muslim,4.0,-4.0,1.066666667,51.0,32.0,11,40.0,24,9.0,24.0,2.0
India,1,22,1,1,7,8,7,Muslim,2.833333333,1.083333333,4.133333333,56.0,33.0,7,31.0,24,-8.0,27.0,-11.0
India,2,23,1,2,5,1,0,Muslim,4.0,0.416666667,3.533333333,54.0,46.0,10,24.0,12,-1.0,20.0,4.0
Indonesia,2,39,3,1,7,5,5,Muslim,4.0,-4.0,2.2,58.0,24.0,6,27.0,12,9.0,28.0,-4.0
India,1,25,3,7,6,7,5,Muslim,4.0,4.0,8.0,55.0,38.0,5,25.0,24,2.0,28.0,-28.0
Indonesia,2,32,3,1,9,7,7,Muslim,4.0,-3.583333333,0.333333333,54.0,34.0,9,38.0,15,11.0,28.0,-16.0
Indonesia,1,33,3,7,5,6,6,Muslim,3.833333333,1.666666667,6.133333333,57.0,26.0,11,30.0,24,7.0,28.0,1.0
Indonesia,2,27,3,1,7,7,7,Muslim,4.0,1.5,5.533333333,44.0,43.0,15,37.0,17,2.0,26.0,-13.0
Indonesia,2,46,3,1,7,2,2,Muslim,1.0,-3.75,0.333333333,52.0,39.0,11,8.0,-3,14.0,28.0,-28.0
Indonesia,2,26,3,2,3,4,3,Muslim,2.666666667,-2.0,4.4,58.0,28.0,12,19.0,23,1.0,20.0,-20.0
